Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
35.10130512,22.77739906,-21.30119896,-17.94619942,35.98078736
35.11130512,22.72859955,-21.45979881,-17.64119911,35.89323207
35.12130512,22.66759872,-21.45979881,-17.66559982,35.86664766
35.13130512,22.64319992,-21.43540001,-17.67779922,35.84264864
35.14130512,22.64319992,-21.45979881,-17.66559982,35.85123268
35.15130512,22.61879921,-21.43540001,-17.70219994,35.83928478
35.16130512,22.56999969,-21.44759941,-17.70219994,35.8158106
35.17130512,22.48460007,-21.48419952,-17.77540016,35.82028643
35.18130512,22.52120018,-21.49639893,-17.82419968,35.87480618
35.19130512,22.52120018,-21.49639893,-17.83639908,35.88086895
35.20130512,22.54559898,-21.50860023,-17.87299919,35.92169286
35.21130512,22.53339958,-21.56959915,-17.8852005,35.95666977
35.22130512,22.56999969,-21.59399986,-17.8852005,35.99425111
35.23130512,22.66759872,-21.64279938,-17.86079979,36.07269003
35.24130512,22.76519966,-21.43540001,-18.10479927,36.13190343
35.25130512,22.77739906,-21.3987999,-18.05599976,36.09345747
35.26130512,22.72859955,-21.3987999,-17.99499893,36.03217813
35.27130512,22.70419884,-21.35000038,-18.04380035,36.01224642
35.28130512,22.72859955,-21.36219978,-18.05599976,36.04097591
35.29130512,22.70419884,-21.35000038,-18.06819916,36.02447754
35.30130512,22.64319992,-21.33779907,-18.10479927,35.99722112
35.31130512,22.50899887,-21.33779907,-18.08040047,35.90066267
35.32130512,22.43579865,-21.52079964,-17.87299919,35.86020047
35.33130512,22.50899887,-21.53299904,-17.9095993,35.93158534
35.34130512,22.55780029,-21.52079964,-18.39760017,36.20042629
35.35130512,22.61879921,-21.55739975,-18.43420029,36.27879962
35.36130512,22.55780029,-21.53299904,-18.38539886,36.20148192
35.37130512,22.55780029,-21.48419952,-18.34879875,36.15388774
35.38130512,22.56999969,-21.44759941,-18.23900032,36.08414526
35.39130512,22.64319992,-21.4231987,-18.32439995,36.1586999
35.40130512,22.65539932,-21.43540001,-18.25119972,36.1365436
35.41130512,22.60659981,-21.44759941,-18.28779984,36.13172426
35.42130512,22.56999969,-21.50860023,-17.77540016,35.88857229
35.43130512,22.5821991,-21.50860023,-17.71439934,35.8660779
35.44130512,22.60659981,-21.52079964,-17.71439934,35.8887603
35.45130512,22.63099861,-21.55739975,-17.77540016,35.95620159
35.46130512,22.67980003,-21.53299904,-17.92179871,36.04489209
35.47130512,22.70419884,-21.56959915,-17.83639908,36.03977503
35.48130512,22.67980003,-21.56959915,-17.93400002,36.07283318
35.49130512,22.70419884,-21.56959915,-17.93400002,36.08817824
35.50130512,22.75300026,-21.52079964,-17.97060013,36.10798121
35.51130512,22.71640015,-21.50860023,-18.08040047,36.13247294
35.52130512,22.77739906,-21.52079964,-18.15359879,36.21474664
35.53130512,22.82620049,-21.49639893,-18.12919998,36.21875878
35.54130512,22.82620049,-21.52079964,-18.09259987,36.21494741
35.55130512,22.82620049,-21.54520035,-18.08040047,36.22336218
35.56130512,22.80179977,-21.52079964,-18.04380035,36.17520727
35.57130512,22.74079895,-21.50860023,-18.04380035,36.12952466
35.58130512,22.69199944,-21.47200012,-18.04380035,36.07703368
35.59130512,22.72859955,-21.45979881,-17.95839882,36.05019127
35.60130512,22.69199944,-21.43540001,-17.8973999,35.98221971
35.61130512,22.61879921,-21.45979881,-17.84860039,35.92639112
35.62130512,22.55780029,-21.4231987,-17.78759956,35.83582697
35.63130512,22.61879921,-21.37439919,-17.76319885,35.83303297
35.64130512,22.67980003,-21.38660049,-17.81200027,35.90302723
35.65130512,22.67980003,-21.58180046,-18.10479927,36.16533143
35.66130512,22.66759872,-21.58180046,-18.1779995,36.19438919
35.67130512,22.63099861,-21.61839867,-18.14139938,36.17495861
35.68130512,22.59440041,-21.64279938,-18.1901989,36.19117338
35.69130512,22.60659981,-21.65499878,-18.25119972,36.23677163
35.70130512,22.69199944,-21.66720009,-18.31220055,36.32810327
35.71130512,22.60659981,-21.7038002,-18.36100006,36.32133837
35.72130512,22.5821991,-21.74040031,-18.28779984,36.29110559
35.73130512,22.65539932,-21.53299904,-17.93400002,36.03561464
35.74130512,22.64319992,-21.59399986,-17.8852005,36.04019603
35.75130512,22.64319992,-21.56959915,-17.9095993,36.0377005
35.76130512,22.61879921,-21.54520035,-17.8973999,36.00170356
35.77130512,22.64319992,-21.52079964,-17.8852005,35.99638477
35.78130512,22.56999969,-21.53299904,-17.8973999,35.96375755
35.79130512,22.55780029,-21.52079964,-17.8852005,35.94272622
35.80130512,22.52120018,-21.49639893,-17.87299919,35.89907693
35.81130512,22.49679947,-21.53299904,-17.92179871,35.93002787
35.82130512,22.53339958,-21.45979881,-17.8973999,35.89699131
35.83130512,22.55780029,-21.47200012,-17.95839882,35.95003799
35.84130512,22.60659981,-21.45979881,-17.95839882,35.97339862
35.85130512,22.67980003,-21.45979881,-18.00720024,36.04380051
35.86130512,22.65539932,-21.49639893,-17.97060013,36.03199626
35.87130512,22.67980003,-21.49639893,-17.97060013,36.04734339
35.88130512,22.65539932,-21.49639893,-17.98279953,36.03808214
35.89130512,22.61879921,-21.47200012,-17.94619942,35.98225869
35.90130512,22.5821991,-21.53299904,-17.92179871,35.98356059
35.91130512,22.50899887,-21.55739975,-17.8973999,35.94013686
35.92130512,22.46019936,-21.60619926,-17.84860039,35.91463403
35.93130512,22.41139984,-21.61839867,-17.79979897,35.86723919
35.94130512,22.32600021,-21.58180046,-17.78759956,35.7857946
35.95130512,22.2894001,-21.60619926,-17.72659874,35.74741258
35.96130512,22.26499939,-21.56959915,-17.79979897,35.74647743
35.97130512,22.33819962,-21.56959915,-17.81200027,35.79818604
35.98130512,22.35039902,-21.54520035,-17.84860039,35.80933579
35.99130512,22.43579865,-21.50860023,-17.79979897,35.81644578
36.00130512,22.44799995,-21.48419952,-17.84860039,35.83372806
36.01130512,22.46019936,-21.45979881,-17.84860039,35.82675056
36.02130512,22.5821991,-21.45979881,-17.8852005,35.92156842
36.03130512,22.65539932,-21.4231987,-17.8852005,35.94580585
36.04130512,22.70419884,-21.49639893,-17.76319885,35.95979762
36.05130512,22.65539932,-21.47200012,-17.82419968,35.9446241
36.06130512,22.63099861,-21.55739975,-17.82419968,35.98035125
36.07130512,22.60659981,-21.60619926,-17.9095993,36.0366473
36.08130512,22.63099861,-21.60619926,-17.9095993,36.05195823
36.09130512,22.67980003,-21.60619926,-17.87299919,36.06446002
36.10130512,22.69199944,-21.60619926,-17.93400002,36.10239662
36.11130512,22.67980003,-21.63059998,-17.94619942,36.11540196
36.12130512,22.71640015,-21.60619926,-18.04380035,36.17238468
36.13130512,22.75300026,-21.59399986,-18.00720024,36.16986469
36.14130512,22.76519966,-21.56959915,-17.99499893,36.15690681
36.15130512,22.80179977,-21.54520035,-17.98279953,36.15935301
36.16130512,22.81399918,-21.59399986,-17.99499893,36.20220125
36.17130512,22.75300026,-21.60619926,-18.09259987,36.21973271
36.18130512,22.76519966,-21.56959915,-18.04380035,36.18121964
36.19130512,22.80179977,-21.54520035,-18.08040047,36.207991
36.20130512,22.76519966,-21.54520035,-18.00720024,36.14843336
36.21130512,22.72859955,-21.56959915,-17.94619942,36.10959593
36.22130512,22.74079895,-21.56959915,-17.92179871,36.10515771
36.23130512,22.72859955,-21.61839867,-17.84860039,36.09039947
36.24130512,22.72859955,-21.58180046,-17.82419968,36.05642027
36.25130512,22.74079895,-21.60619926,-17.79979897,36.06666919
36.26130512,22.69199944,-21.66720009,-17.75099945,36.04847264
36.27130512,22.66759872,-21.55739975,-18.09259987,36.13701269
36.28130512,22.66759872,-21.54520035,-18.1901989,36.17870957
36.29130512,22.69199944,-21.53299904,-18.26339912,36.22359222
36.30130512,22.69199944,-21.52079964,-18.28779984,36.22865272
36.31130512,22.66759872,-21.48419952,-18.36100006,36.22867903
36.32130512,22.69199944,-21.48419952,-18.32439995,36.22542341
36.33130512,22.71640015,-21.44759941,-18.33659935,36.22520161
36.34130512,22.70419884,-21.44759941,-18.40979958,36.25466709
36.35130512,22.66759872,-21.52079964,-18.05599976,36.09686934
36.36130512,22.66759872,-21.52079964,-18.01939964,36.07857553
36.37130512,22.64319992,-21.52079964,-18.06819916,36.08765912
36.38130512,22.66759872,-21.45979881,-18.11700058,36.09111673
36.39130512,22.64319992,-21.44759941,-18.12919998,36.07467138
36.40130512,22.59440041,-21.44759941,-18.14139938,36.05019864
36.41130512,22.56999969,-21.4231987,-18.04380035,35.97133664
36.42130512,22.53339958,-21.4231987,-17.97060013,35.91169737
36.43130512,22.54559898,-21.53299904,-17.95839882,35.97885725
36.44130512,22.52120018,-21.54520035,-17.99499893,35.98916646
36.45130512,22.46019936,-21.53299904,-17.8852005,35.88887014
36.46130512,22.47239876,-21.58180046,-17.87299919,35.9197288
36.47130512,22.48460007,-21.56959915,-17.81200027,35.88972278
36.48130512,22.43579865,-21.54520035,-17.86079979,35.86877316
36.49130512,22.44799995,-21.54520035,-17.94619942,35.91899823
36.50130512,22.48460007,-21.47200012,-18.03159904,35.94082071
36.51130512,22.49679947,-21.37439919,-18.09259987,35.9209284
36.52130512,22.56999969,-21.36219978,-18.01939964,35.9227954
36.53130512,22.67980003,-21.38660049,-18.05599976,36.02470177
36.54130512,22.70419884,-21.32559967,-18.12919998,36.04066784
36.55130512,22.75300026,-21.32559967,-18.09259987,36.05304969
36.56130512,22.77739906,-21.35000038,-18.04380035,36.05844084
36.57130512,22.75300026,-21.33779907,-17.98279953,36.00530196
36.58130512,22.81399918,-21.55739975,-18.25119972,36.30848845
36.59130512,22.875,-21.58180046,-18.27560043,36.3735798
36.60130512,22.86279869,-21.59399986,-18.22679901,36.34865329
36.61130512,22.80179977,-21.56959915,-18.21459961,36.28968613
36.62130512,22.74079895,-21.60619926,-18.14139938,36.23647548
36.63130512,22.74079895,-21.59399986,-18.21459961,36.26591245
36.64130512,22.80179977,-21.64279938,-18.21459961,36.33324203
36.65130512,22.82620049,-21.64279938,-18.27560043,36.37916663
36.66130512,22.81399918,-21.45979881,-17.9095993,36.07984577
36.67130512,22.76519966,-21.4231987,-17.92179871,36.03329886
36.68130512,22.69199944,-21.47200012,-18.10479927,36.1075807
36.69130512,22.66759872,-21.44759941,-18.14139938,36.09612062
36.70130512,22.63099861,-21.45979881,-18.15359879,36.08653782
36.71130512,22.56999969,-21.4231987,-18.16580009,36.03268824
36.72130512,22.48460007,-21.38660049,-18.1901989,35.96981035
36.73130512,22.43579865,-21.3987999,-18.1779995,35.94041407
36.74130512,22.32600021,-21.38660049,-18.20240021,35.87707262
36.75130512,22.26499939,-21.4109993,-18.1779995,35.84132747
36.76130512,22.3137989,-21.35000038,-18.06819916,35.77971435
36.77130512,22.3015995,-21.36219978,-18.08040047,35.78555296
36.78130512,22.33819962,-21.36219978,-18.06819916,35.80221449
36.79130512,22.42359924,-21.20359993,-18.31220055,35.88519391
36.80130512,22.52120018,-21.16699982,-18.22679901,35.88122825
36.81130512,22.55780029,-21.15480042,-18.20240021,35.88463889
36.82130512,22.59440041,-21.14259911,-18.25119972,35.9252379
36.83130512,22.66759872,-21.10599899,-18.15359879,35.90036733
36.84130512,22.72859955,-21.10599899,-18.1901989,35.95741602
36.85130512,22.75300026,-21.10599899,-18.25119972,36.00372905
36.86130512,22.69199944,-21.10599899,-18.21459961,35.94665034
36.87130512,22.60659981,-21.27680016,-17.97060013,35.87064327
36.88130512,22.64319992,-21.26459885,-18.09259987,35.94773757
36.89130512,22.61879921,-21.28899956,-18.14139938,35.97140464
36.90130512,22.63099861,-21.31340027,-18.09259987,35.9689491
36.91130512,22.55780029,-21.36219978,-18.22679901,36.01963542
36.92130512,22.44799995,-21.38660049,-18.1779995,35.94077139
36.93130512,22.39920044,-21.43540001,-18.08040047,35.89013005
36.94130512,22.46019936,-21.45979881,-18.11700058,35.96121842
36.95130512,22.55780029,-21.44759941,-18.20240021,36.05802612
36.96130512,22.54559898,-21.45979881,-18.1779995,36.04534178
36.97130512,22.61879921,-21.50860023,-18.1779995,36.12021079
36.98130512,22.65539932,-21.49639893,-18.21459961,36.15430713
36.99130512,22.67980003,-21.27680016,-18.44639969,36.1572291
37.00130512,22.76519966,-21.30119896,-18.50740051,36.25629968
37.01130512,22.81399918,-21.25239944,-18.54399872,36.27703032
37.02130512,22.78960037,-21.19140053,-18.59280014,36.2509801
37.03130512,22.70419884,-21.21579933,-18.4829998,36.15538781
37.04130512,22.61879921,-21.21579933,-18.4829998,36.10182129
37.05130512,22.5821991,-21.19140053,-18.54399872,36.09585933
37.06130512,22.52120018,-21.20359993,-18.53179932,36.05862856
37.07130512,22.52120018,-21.4231987,-18.25119972,36.04530748
37.08130512,22.48460007,-21.38660049,-18.26339912,36.00688363
37.09130512,22.43579865,-21.37439919,-18.25119972,35.96298504
37.10130512,22.47239876,-21.37439919,-18.66600037,36.19797254
37.11130512,22.43579865,-21.38660049,-18.73920059,36.22028962
37.12130512,22.46019936,-21.4109993,-18.71479988,36.23720713
37.13130512,22.49679947,-21.38660049,-18.65379906,36.21404267
37.14130512,22.55780029,-21.38660049,-18.62940025,36.23942037
37.15130512,22.59440041,-21.38660049,-18.65379906,36.27475472
37.16130512,22.5821991,-21.35000038,-18.62940025,36.23303446
37.17130512,22.65539932,-21.37439919,-18.62940025,36.29306563
37.18130512,22.67980003,-21.35000038,-18.14139938,36.04589044
37.19130512,22.81399918,-21.32559967,-18.11700058,36.10381517
37.20130512,22.80179977,-21.25239944,-18.12919998,36.05904113
37.21130512,22.76519966,-21.24020004,-18.15359879,36.04099835
37.22130512,22.66759872,-21.24020004,-18.14139938,35.97327482
37.23130512,22.59440041,-21.21579933,-18.11700058,35.90045656
37.24130512,22.56999969,-21.20359993,-18.05599976,35.84712908
37.25130512,22.55780029,-21.15480042,-18.04380035,35.80445036
37.26130512,22.52120018,-21.17919922,-18.12919998,35.83895686
37.27130512,22.49679947,-21.14259911,-18.08040047,35.77731634
37.28130512,22.42359924,-21.14259911,-18.12919998,35.75605112
37.29130512,22.37479973,-21.15480042,-18.12919998,35.73269001
37.30130512,22.43579865,-21.20359993,-18.71479988,36.09988152
37.31130512,22.46019936,-21.19140053,-18.64159966,36.07000484
37.32130512,22.46019936,-21.20359993,-18.69039917,36.10241303
37.33130512,22.43579865,-21.28899956,-18.69039917,36.13748171
37.34130512,22.37479973,-21.31340027,-18.65379906,36.09510927
37.35130512,22.27719879,-21.36219978,-18.64159966,36.05726561
37.36130512,22.35039902,-21.3987999,-18.55620003,36.08020971
37.37130512,22.38699913,-21.3987999,-18.51959991,36.0840955
37.38130512,22.44799995,-21.32559967,-17.97060013,35.79994933
37.39130512,22.47239876,-21.37439919,-18.08040047,35.89950595
37.40130512,22.47239876,-21.35000038,-18.03159904,35.86042089
37.41130512,22.47239876,-21.49639893,-18.42199898,36.14517837
37.42130512,22.55780029,-21.48419952,-18.36100006,36.16008167
37.43130512,22.65539932,-21.47200012,-18.40979958,36.23857928
37.44130512,22.67980003,-21.45979881,-18.43420029,36.25901315
37.45130512,22.71640015,-21.49639893,-18.40979958,36.29119346
37.46130512,22.67980003,-21.50860023,-18.44639969,36.29411626
37.47130512,22.67980003,-21.50860023,-18.38539886,36.26315079
37.48130512,22.69199944,-21.52079964,-18.39760017,36.28420245
37.49130512,22.71640015,-21.32559967,-18.05599976,36.01159763
37.50130512,22.65539932,-21.32559967,-18.04380035,35.96702727
37.51130512,22.56999969,-21.33779907,-18.03159904,35.91441381
37.52130512,22.49679947,-21.31340027,-18.04380035,35.86008573
37.53130512,22.42359924,-21.28899956,-18.09259987,35.82431402
37.54130512,22.43579865,-21.27680016,-18.03159904,35.79393594
37.55130512,22.47239876,-21.25239944,-18.05599976,35.81469413
37.56130512,22.53339958,-21.30119896,-18.03159904,35.86967714
37.57130512,22.52120018,-21.32559967,-18.00720024,35.86425685
37.58130512,22.56999969,-21.35000038,-18.00720024,35.90942304
37.59130512,22.63099861,-21.35000038,-17.97060013,35.92947374
37.60130512,22.70419884,-21.35000038,-18.03159904,36.00613455
37.61130512,22.78960037,-21.50860023,-18.32439995,36.30109368
37.62130512,22.82620049,-21.52079964,-18.37319946,36.35594455
37.63130512,22.80179977,-21.49639893,-18.32439995,36.30152715
37.64130512,22.74079895,-21.48419952,-18.37319946,36.28070044
37.65130512,22.69199944,-21.45979881,-18.38539886,36.24186384
37.66130512,22.64319992,-21.45979881,-18.37319946,36.20513674
37.67130512,22.64319992,-21.44759941,-18.39760017,36.21029847
37.68130512,22.61879921,-21.49639893,-18.39760017,36.22398289
37.69130512,22.55780029,-21.33779907,-18.08040047,35.9312803
37.70130512,22.56999969,-21.32559967,-18.10479927,35.94398203
37.71130512,22.56999969,-21.36219978,-18.21459961,36.02110638
37.72130512,22.55780029,-21.31340027,-18.22679901,35.99071529
37.73130512,22.63099861,-21.27680016,-18.1779995,35.99033188
37.74130512,22.64319992,-21.27680016,-18.23900032,36.02884761
37.75130512,22.64319992,-21.28899956,-18.21459961,36.02370947
37.76130512,22.65539932,-21.28899956,-18.10479927,35.97599724
37.77130512,22.65539932,-21.27680016,-18.14139938,35.98721599
37.78130512,22.61879921,-21.30119896,-18.09259987,35.95404462
37.79130512,22.60659981,-21.30119896,-18.03159904,35.91570682
37.80130512,22.69199944,-21.33779907,-17.97060013,35.96068654
37.81130512,22.72859955,-21.38660049,-17.99499893,36.02493449
37.82130512,22.80179977,-21.17919922,-18.22679901,36.06517371
37.83130512,22.76519966,-21.16699982,-18.1901989,36.01637867
37.84130512,22.80179977,-21.17919922,-18.26339912,36.08368468
37.85130512,22.76519966,-21.20359993,-18.23900032,36.06255812
37.86130512,22.78960037,-21.20359993,-18.1901989,36.05331983
37.87130512,22.8871994,-21.15480042,-18.1901989,36.08646302
37.88130512,22.8993988,-21.1303997,-18.20240021,36.08605867
37.89130512,22.86279869,-21.15480042,-18.16580009,36.05869434
37.90130512,22.85059929,-21.31340027,-17.8973999,36.0101075
37.91130512,22.83839989,-21.31340027,-17.84860039,35.97813331
37.92130512,22.80179977,-21.28899956,-17.87299919,35.95257536
37.93130512,22.875,-21.26459885,-17.81200027,35.95436195
37.94130512,22.8871994,-21.25239944,-17.83639908,35.96700586
37.95130512,22.80179977,-21.27680016,-17.77540016,35.89692395
37.96130512,22.70419884,-21.25239944,-17.77540016,35.82052453
37.97130512,22.70419884,-21.21579933,-17.84860039,35.8352246
37.98130512,22.59440041,-21.24020004,-17.84860039,35.78023984
37.99130512,22.72859955,-21.24020004,-17.8973999,35.88944495
38.00130512,22.81399918,-21.24020004,-17.8852005,35.93751596
38.01130512,22.83839989,-21.21579933,-17.8973999,35.94467379
38.02130512,22.78960037,-21.26459885,-17.86079979,35.92432628
38.03130512,22.77739906,-21.25239944,-17.8973999,35.9275843
38.04130512,22.82620049,-21.31340027,-17.8852005,35.98856564
38.05130512,22.78960037,-21.38660049,-17.8852005,36.00879008
38.06130512,22.875,-21.38660049,-17.8852005,36.06289925
38.07130512,22.72859955,-21.4231987,-17.9095993,36.00411681
38.08130512,22.64319992,-21.43540001,-17.81200027,35.90902714
38.09130512,22.59440041,-21.44759941,-17.77540016,35.8674128
38.10130512,22.59440041,-21.4231987,-17.83639908,35.8831089
38.11130512,22.60659981,-21.47200012,-17.81200027,35.90783338
38.12130512,22.60659981,-21.43540001,-17.81200027,35.8859594
38.13130512,22.5821991,-21.49639893,-18.26339912,36.13312373
38.14130512,22.66759872,-21.48419952,-18.31220055,36.20397147
38.15130512,22.70419884,-21.45979881,-18.32439995,36.21860355
38.16130512,22.69199944,-21.45979881,-18.42199898,36.2604447
38.17130512,22.72859955,-21.50860023,-18.50740051,36.35564599
38.18130512,22.72859955,-21.52079964,-18.45859909,36.33805078
38.19130512,22.74079895,-21.50860023,-18.4708004,36.3446597
38.20130512,22.74079895,-21.49639893,-18.39760017,36.30028644
38.21130512,22.78960037,-21.38660049,-17.8852005,36.00879008
38.22130512,22.77739906,-21.4109993,-17.8973999,36.02162853
38.23130512,22.80179977,-21.47200012,-17.87299919,36.06123906
38.24130512,22.81399918,-21.44759941,-17.84860039,36.04234474
38.25130512,22.77739906,-21.44759941,-17.72659874,35.95888946
38.26130512,22.83839989,-21.45979881,-17.73880005,36.01083867
38.27130512,22.85059929,-21.45979881,-17.76319885,36.03059931
38.28130512,22.93599892,-21.50860023,-17.79979897,36.13188029
38.29130512,22.96039963,-21.48419952,-17.77540016,36.1208476
38.30130512,22.94820023,-21.53299904,-17.72659874,36.11817055
38.31130512,22.8993988,-21.52079964,-17.73880005,36.08590181
38.32130512,22.91160011,-21.56959915,-17.65340042,36.08090317
38.33130512,22.86279869,-21.54520035,-17.72659874,36.07125621
38.34130512,22.78960037,-21.50860023,-17.69000053,35.98502311
38.35130512,22.75300026,-21.50860023,-17.65340042,35.94386528
38.36130512,22.60659981,-21.45979881,-17.75099945,35.87031226
38.37130512,22.52120018,-21.44759941,-17.78759956,35.82740119
38.38130512,22.50899887,-21.36219978,-17.79979897,35.77473205
38.39130512,22.54559898,-21.33779907,-17.83639908,35.80143621
38.40130512,22.59440041,-21.28899956,-17.93400002,35.85187287
38.41130512,22.67980003,-21.32559967,-17.92179871,35.92137803
38.42130512,22.76519966,-21.37439919,-17.98279953,36.03471014
38.43130512,22.875,-21.37439919,-18.03159904,36.12850854
38.44130512,22.96039963,-21.60619926,-18.1901989,36.39905402
38.45130512,23.04579926,-21.7038002,-18.10479927,36.46844613
38.46130512,23.00919914,-21.80139923,-18.05599976,36.47935554
38.47130512,23.04579926,-21.85019875,-17.97060013,36.48948503
38.48130512,23.02140045,-21.92339897,-17.8852005,36.47602909
38.49130512,23.00919914,-21.89900017,-17.8973999,36.4596541
38.50130512,22.99699974,-21.89900017,-17.84860039,36.42802137
38.51130512,22.92379951,-21.95999908,-17.79979897,36.39471098
38.52130512,22.92379951,-21.81359863,-17.53139877,36.17573237
38.53130512,22.96039963,-21.81359863,-17.5923996,36.2285186
38.54130512,22.98480034,-21.81359863,-17.5802002,36.23806798
38.55130512,22.99699974,-21.78919983,-17.72659874,36.30239013
38.56130512,22.99699974,-21.74040031,-17.83639908,36.32690649
38.57130512,22.96039963,-21.81359863,-17.8852005,36.37160202
38.58130512,22.8871994,-21.80139923,-17.8973999,36.32412185
38.59130512,22.85059929,-21.72819901,-17.9095993,36.2631806
38.60130512,22.83839989,-21.69159889,-17.94619942,36.25167645
38.61130512,22.81399918,-21.61839867,-17.95839882,36.19858847
38.62130512,22.78960037,-21.56959915,-18.03159904,36.19049677
38.63130512,22.82620049,-21.54520035,-17.98279953,36.17474486
38.64130512,22.78960037,-21.55739975,-17.99499893,36.16500181
38.65130512,22.77739906,-21.52079964,-17.92179871,36.09910794
38.66130512,22.77739906,-21.50860023,-17.92179871,36.09183649
38.67130512,22.91160011,-21.52079964,-17.9095993,36.17789358
38.68130512,22.86279869,-21.54520035,-17.8852005,36.14946222
38.69130512,22.81399918,-21.56959915,-17.84860039,36.11507582
38.70130512,22.76519966,-21.56959915,-17.77540016,36.04811748
38.71130512,22.72859955,-21.61839867,-17.69000053,36.01222733
38.72130512,22.76519966,-21.59399986,-17.5802002,35.96690958
38.73130512,22.75300026,-21.56959915,-17.5923996,35.95050976
38.74130512,22.74079895,-21.59399986,-17.55579948,35.93954455
38.75130512,22.61879921,-21.50860023,-17.78759956,35.9253206
38.76130512,22.75300026,-21.52079964,-17.78759956,36.01725331
38.77130512,22.82620049,-21.50860023,-17.79979897,36.06228162
38.78130512,22.8871994,-21.50860023,-17.83639908,36.11898272
38.79130512,22.86279869,-21.49639893,-17.8852005,36.12039767
38.80130512,22.85059929,-21.49639893,-17.8973999,36.1187206
38.81130512,22.8871994,-21.54520035,-17.94619942,36.19510503
38.82130512,22.93599892,-21.56959915,-18.04380035,36.28892924
38.83130512,22.96039963,-21.7038002,-17.81200027,36.26985316
38.84130512,22.91160011,-21.66720009,-17.73880005,36.18112777
38.85130512,22.93599892,-21.67939949,-17.72659874,36.19791032
38.86130512,22.8871994,-21.69159889,-17.71439934,36.1683467
38.87130512,22.91160011,-21.66720009,-17.66559982,36.14529563
38.88130512,22.99699974,-21.65499878,-17.61680031,36.16839259
38.89130512,23.00919914,-21.61839867,-17.50699997,36.10087885
38.90130512,22.98480034,-21.56959915,-17.44599915,36.02653939
38.91130512,22.92379951,-21.56959915,-17.43379974,35.98173933
38.92130512,22.86279869,-21.60619926,-17.50699997,36.00042303
38.93130512,22.78960037,-21.55739975,-17.54360008,35.94252736
38.94130512,22.75300026,-21.54520035,-17.51919937,35.90009785
38.95130512,22.70419884,-21.53299904,-17.53139877,35.86782173
38.96130512,22.64319992,-21.53299904,-17.604599,35.86511475
38.97130512,22.64319992,-21.58180046,-17.70219994,35.94240527
38.98130512,22.70419884,-21.58180046,-17.72659874,35.99287511
38.99130512,22.75300026,-21.58180046,-17.72659874,36.02367881
39.00130512,22.76519966,-21.56959915,-17.77540016,36.04811748
39.01130512,22.71640015,-21.60619926,-17.76319885,36.03323349
39.02130512,22.75300026,-21.58180046,-17.79979897,36.05975562
39.03130512,22.77739906,-21.63059998,-17.87299919,36.14051554
39.04130512,22.72859955,-21.58180046,-17.92179871,36.10476724
39.05130512,22.67980003,-21.53299904,-17.79979897,35.98438856
39.06130512,22.67980003,-21.48419952,-18.27560043,36.19311716
39.07130512,22.70419884,-21.4231987,-18.36100006,36.21547198
39.08130512,22.70419884,-21.44759941,-18.31220055,36.20520479
39.09130512,22.70419884,-21.44759941,-18.32439995,36.21137665
39.10130512,22.70419884,-21.48419952,-18.29999924,36.22073227
39.11130512,22.72859955,-21.49639893,-18.22679901,36.20636141
39.12130512,22.76519966,-21.54520035,-18.23900032,36.26446065
39.13130512,22.85059929,-21.56959915,-18.28779984,36.35713298
39.14130512,22.86279869,-21.59399986,-17.76319885,36.1184112
39.15130512,22.75300026,-21.61839867,-17.76319885,36.06363009
39.16130512,22.67980003,-21.58180046,-17.78759956,36.00758446
39.17130512,22.72859955,-21.59399986,-17.76319885,36.03361349
39.18130512,22.70419884,-21.54520035,-17.77540016,35.99501568
39.19130512,22.69199944,-21.53299904,-17.8852005,36.03439028
39.20130512,22.76519966,-21.53299904,-17.76319885,36.02021095
39.21130512,22.70419884,-21.55739975,-17.81200027,36.0204037
39.22130512,22.66759872,-21.56959915,-17.81200027,36.00465238
39.23130512,22.71640015,-21.59399986,-17.81200027,36.0500072
39.24130512,22.82620049,-21.58180046,-17.83639908,36.12404562
39.25130512,22.80179977,-21.55739975,-17.86079979,36.10611757
39.26130512,22.77739906,-21.58180046,-17.82419968,36.08720152
39.27130512,22.74079895,-21.56959915,-17.75099945,36.02068192
39.28130512,22.74079895,-21.55739975,-17.79979897,36.0374564
39.29130512,22.80179977,-21.54520035,-17.84860039,36.09280076
39.30130512,22.76519966,-21.53299904,-17.9095993,36.09263236
39.31130512,22.78960037,-21.52079964,-17.86079979,36.07656956
39.32130512,22.81399918,-21.56959915,-17.83639908,36.10904732
39.33130512,22.85059929,-21.56959915,-17.78759956,36.10811811
39.34130512,22.92379951,-21.56959915,-17.79979897,36.16048997
39.35130512,22.92379951,-21.58180046,-17.73880005,36.13778801
39.36130512,22.83839989,-21.58180046,-17.69000053,36.05971075
39.37130512,22.75300026,-21.72819901,-17.93400002,36.21383726
39.38130512,22.72859955,-21.7159996,-17.8852005,36.16703296
39.39130512,22.72859955,-21.72819901,-17.84860039,36.15627754
39.40130512,22.63099861,-21.66720009,-17.86079979,36.06435674
39.41130512,22.64319992,-21.69159889,-17.8852005,36.09875846
39.42130512,22.60659981,-21.67939949,-17.93400002,36.09270111
39.43130512,22.5821991,-21.66720009,-18.06819916,36.13700453
39.44130512,22.5821991,-21.66720009,-18.14139938,36.17365958
39.45130512,22.54559898,-21.48419952,-17.81200027,35.8767643
